datetime,PM2.5,PM10,NO2,CO,station
2015-01-15 08:00:00,300.0,352.0,66.0,7900.0,Wanliu
2015-01-15 09:00:00,378.0,461.0,74.0,9200.0,Wanliu
2015-01-15 10:00:00,390.0,482.0,86.0,8900.0,Wanliu
2015-01-15 11:00:00,253.0,286.0,77.0,4900.0,Wanliu
2015-01-15 12:00:00,198.0,207.0,73.0,3500.0,Wanliu
2015-01-15 13:00:00,212.0,212.0,81.0,3400.0,Wanliu
2015-01-15 14:00:00,274.0,303.0,101.0,4600.0,Wanliu
2015-01-15 15:00:00,248.0,259.0,95.0,3600.0,Wanliu
2015-01-15 16:00:00,286.0,314.0,110.0,4200.0,Wanliu
2015-01-15 17:00:00,326.0,358.0,117.0,4500.0,Wanliu
2015-01-15 18:00:00,353.0,385.0,110.0,4400.0,Wanliu
2015-01-15 19:00:00,423.0,455.0,112.0,4800.0,Wanliu
2015-01-15 20:00:00,470.0,525.0,110.0,5500.0,Wanliu
2015-01-15 21:00:00,482.0,537.0,102.0,5900.0,Wanliu
2015-01-15 22:00:00,483.0,536.0,101.0,6300.0,Wanliu
2015-01-15 23:00:00,470.0,526.0,97.0,6300.0,Wanliu
2015-01-16 00:00:00,461.0,517.0,93.0,6200.0,Wanliu
2015-01-16 01:00:00,461.0,526.0,91.0,6100.0,Wanliu
2015-01-16 02:00:00,461.0,534.0,87.0,6200.0,Wanliu
2015-01-16 03:00:00,445.0,526.0,85.0,6000.0,Wanliu
2015-01-16 04:00:00,216.0,216.0,78.0,3100.0,Wanliu
2015-01-16 05:00:00,18.0,18.0,40.0,1000.0,Wanliu
2015-01-16 06:00:00,11.0,11.0,33.0,700.0,Wanliu
2015-01-16 07:00:00,11.0,11.0,38.0,600.0,Wanliu
2015-01-16 08:00:00,11.0,13.0,41.0,500.0,Wanliu
2015-01-16 09:00:00,12.0,16.0,47.0,500.0,Wanliu
2015-01-16 10:00:00,14.0,21.0,33.0,400.0,Wanliu
2015-01-16 11:00:00,14.0,31.0,29.0,400.0,Wanliu
2015-01-16 12:00:00,8.0,42.0,26.0,300.0,Wanliu
2015-01-16 13:00:00,7.0,23.0,25.0,300.0,Wanliu
2015-01-16 14:00:00,12.0,13.0,26.0,300.0,Wanliu
2015-01-16 15:00:00,9.0,12.0,27.0,300.0,Wanliu
2015-01-16 16:00:00,12.0,12.0,27.0,300.0,Wanliu
2015-01-16 17:00:00,3.0,5.0,30.0,400.0,Wanliu
2015-01-16 18:00:00,9.0,9.0,39.0,400.0,Wanliu
2015-01-16 19:00:00,11.0,11.0,44.0,500.0,Wanliu
2015-01-16 20:00:00,7.0,7.0,40.0,400.0,Wanliu
2015-01-16 21:00:00,12.0,12.0,45.0,500.0,Wanliu
2015-01-16 22:00:00,16.0,16.0,49.0,500.0,Wanliu
2015-01-16 23:00:00,14.0,14.0,52.0,600.0,Wanliu
2015-01-17 00:00:00,18.0,18.0,51.0,700.0,Wanliu
2015-01-17 01:00:00,24.0,24.0,57.0,800.0,Wanliu
2015-01-17 02:00:00,22.0,22.0,59.0,800.0,Wanliu
2015-01-17 03:00:00,16.0,24.0,56.0,800.0,Wanliu
2015-01-17 04:00:00,21.0,21.0,57.0,800.0,Wanliu
2015-01-17 05:00:00,19.0,19.0,55.0,700.0,Wanliu
2015-01-17 06:00:00,17.0,17.0,53.0,700.0,Wanliu
2015-01-17 07:00:00,17.0,21.0,59.0,1200.0,Wanliu
2015-01-17 08:00:00,18.0,18.0,58.0,800.0,Wanliu
2015-01-17 09:00:00,23.0,23.0,55.0,1600.0,Wanliu
2015-01-17 10:00:00,19.0,19.0,56.0,1400.0,Wanliu
2015-01-17 11:00:00,45.0,45.0,56.0,1400.0,Wanliu
2015-01-17 12:00:00,74.0,85.0,60.0,1700.0,Wanliu
2015-01-17 13:00:00,109.0,123.0,68.0,1900.0,Wanliu
2015-01-17 14:00:00,97.0,105.0,60.0,1500.0,Wanliu
2015-01-17 15:00:00,99.0,106.0,65.0,1400.0,Wanliu
2015-01-17 16:00:00,114.0,133.0,72.0,1600.0,Wanliu
2015-01-17 17:00:00,125.0,154.0,79.0,1700.0,Wanliu
2015-01-17 18:00:00,131.0,160.0,92.0,1800.0,Wanliu
2015-01-17 19:00:00,134.0,162.0,97.0,1900.0,Wanliu
2015-01-17 20:00:00,131.0,164.0,89.0,2500.0,Wanliu
2015-01-17 21:00:00,123.0,143.0,87.0,2500.0,Wanliu
2015-01-17 22:00:00,127.0,166.0,88.0,3200.0,Wanliu
2015-01-17 23:00:00,143.0,180.0,89.0,3300.0,Wanliu
2015-01-18 00:00:00,143.0,180.0,89.0,3300.0,Wanliu
2015-01-18 01:00:00,114.0,148.0,82.0,2900.0,Wanliu
2015-01-18 02:00:00,105.6,131.0,81.1,2600.0,Wanliu
2015-01-18 03:00:00,114.0,133.0,81.0,2700.0,Wanliu
2015-01-18 04:00:00,105.0,128.0,77.0,2900.0,Wanliu
2015-01-18 05:00:00,109.0,128.0,80.0,2800.0,Wanliu
2015-01-18 06:00:00,114.0,140.0,81.0,2900.0,Wanliu
2015-01-18 07:00:00,114.0,140.0,81.0,2900.0,Wanliu
2015-01-18 08:00:00,115.0,138.0,77.0,3500.0,Wanliu
2015-01-18 09:00:00,112.0,133.0,75.0,3100.0,Wanliu
2015-01-18 10:00:00,111.0,141.0,74.0,3100.0,Wanliu
2015-01-18 11:00:00,128.0,172.0,83.0,2800.0,Wanliu
2015-01-18 12:00:00,89.0,138.0,71.0,1900.0,Wanliu
2015-01-18 13:00:00,35.0,65.0,40.0,900.0,Wanliu
2015-01-18 14:00:00,22.0,58.0,36.0,600.0,Wanliu
2015-01-18 15:00:00,13.0,117.0,32.0,400.0,Wanliu
2015-01-18 16:00:00,10.0,117.0,30.0,400.0,Wanliu
2015-01-18 17:00:00,12.0,95.0,30.0,400.0,Wanliu
2015-01-18 18:00:00,7.0,134.0,30.0,400.0,Wanliu
2015-01-18 19:00:00,11.0,155.0,29.0,400.0,Wanliu
2015-01-18 20:00:00,13.0,94.0,27.0,400.0,Wanliu
2015-01-18 21:00:00,9.0,57.0,29.0,400.0,Wanliu
2015-01-18 22:00:00,12.0,56.0,28.0,400.0,Wanliu
2015-01-18 23:00:00,12.0,58.0,26.0,400.0,Wanliu
2015-01-19 00:00:00,3.0,54.0,26.0,400.0,Wanliu
2015-01-19 01:00:00,10.0,39.0,25.0,400.0,Wanliu
2015-01-19 02:00:00,8.0,25.0,27.0,400.0,Wanliu
2015-01-19 03:00:00,4.0,20.0,29.0,300.0,Wanliu
2015-01-19 04:00:00,8.0,13.0,30.0,300.0,Wanliu
2015-01-19 05:00:00,7.0,28.0,47.0,400.0,Wanliu
2015-01-19 06:00:00,4.0,29.0,52.0,500.0,Wanliu
2015-01-19 07:00:00,11.0,40.0,63.0,900.0,Wanliu
2015-01-19 08:00:00,23.0,78.0,56.0,1700.0,Wanliu
2015-01-19 09:00:00,28.0,74.0,60.0,2000.0,Wanliu
2015-01-19 10:00:00,29.0,36.0,65.33333333333333,1500.0,Wanliu
2015-01-19 11:00:00,29.0,47.0,70.66666666666667,1400.0,Wanliu
2015-01-19 12:00:00,36.0,72.0,76.0,1500.0,Wanliu
2015-01-19 13:00:00,45.0,91.0,69.0,1200.0,Wanliu
2015-01-19 14:00:00,41.0,94.0,61.0,1500.0,Wanliu
2015-01-19 15:00:00,44.0,88.0,63.0,1100.0,Wanliu
2015-01-19 16:00:00,42.0,89.0,67.0,1100.0,Wanliu
2015-01-19 17:00:00,57.0,102.0,80.0,1400.0,Wanliu
2015-01-19 18:00:00,52.0,109.0,92.0,1300.0,Wanliu
2015-01-19 19:00:00,58.0,125.0,93.0,1700.0,Wanliu
2015-01-19 20:00:00,74.0,147.0,98.0,2000.0,Wanliu
2015-01-19 21:00:00,90.0,148.0,98.0,2000.0,Wanliu
2015-01-19 22:00:00,87.0,148.0,94.0,1900.0,Wanliu
2015-01-19 23:00:00,78.0,146.0,88.0,2000.0,Wanliu
2015-01-20 00:00:00,87.0,135.0,88.0,2800.0,Wanliu
2015-01-20 01:00:00,89.0,154.0,84.0,2500.0,Wanliu
2015-01-20 02:00:00,74.0,128.0,78.0,2000.0,Wanliu
2015-01-20 03:00:00,96.0,147.0,75.0,2900.0,Wanliu
2015-01-20 04:00:00,105.0,152.0,78.0,3000.0,Wanliu
2015-01-20 05:00:00,89.0,120.0,79.0,2400.0,Wanliu
2015-01-20 06:00:00,76.0,112.0,76.0,2400.0,Wanliu
2015-01-20 07:00:00,79.0,120.0,70.0,2800.0,Wanliu
2015-01-20 08:00:00,86.0,152.0,61.0,3900.0,Wanliu
2015-01-20 09:00:00,102.0,187.0,59.0,4600.0,Wanliu
2015-01-20 10:00:00,102.0,172.0,71.0,3700.0,Wanliu
2015-01-20 11:00:00,91.0,135.0,77.0,3100.0,Wanliu
2015-01-20 12:00:00,77.0,111.0,73.0,2200.0,Wanliu
2015-01-20 13:00:00,80.0,105.0,72.0,1900.0,Wanliu
2015-01-20 14:00:00,83.0,104.0,74.0,1700.0,Wanliu
2015-01-20 15:00:00,88.0,118.0,77.0,1600.0,Wanliu
2015-01-20 16:00:00,84.0,110.0,81.0,1500.0,Wanliu
2015-01-20 17:00:00,83.0,113.0,86.0,1500.0,Wanliu
2015-01-20 18:00:00,87.0,129.0,96.0,1600.0,Wanliu
2015-01-20 19:00:00,92.0,135.0,98.0,1800.0,Wanliu
2015-01-20 20:00:00,97.0,174.0,85.0,2500.0,Wanliu
2015-01-20 21:00:00,119.0,167.0,87.0,2800.0,Wanliu
2015-01-20 22:00:00,123.0,160.0,91.0,2600.0,Wanliu
2015-01-20 23:00:00,99.0,122.0,88.0,2100.0,Wanliu
2015-01-21 00:00:00,35.0,48.0,59.0,1000.0,Wanliu
2015-01-21 01:00:00,11.0,32.0,38.0,600.0,Wanliu
2015-01-21 02:00:00,11.0,21.0,36.0,500.0,Wanliu
2015-01-21 03:00:00,13.0,16.0,34.0,500.0,Wanliu
2015-01-21 04:00:00,9.0,11.0,39.0,600.0,Wanliu
2015-01-21 05:00:00,14.0,16.0,48.0,600.0,Wanliu
2015-01-21 06:00:00,14.0,22.0,39.0,600.0,Wanliu
2015-01-21 07:00:00,9.0,22.0,37.0,500.0,Wanliu
2015-01-21 08:00:00,13.0,21.0,42.0,600.0,Wanliu
2015-01-21 09:00:00,14.0,26.0,44.0,600.0,Wanliu
2015-01-21 10:00:00,15.0,22.0,33.0,500.0,Wanliu
2015-01-21 11:00:00,9.0,19.0,27.0,400.0,Wanliu
2015-01-21 12:00:00,9.0,9.0,22.0,400.0,Wanliu
2015-01-21 13:00:00,6.0,16.0,18.0,300.0,Wanliu
2015-01-21 14:00:00,11.0,11.0,17.0,300.0,Wanliu
2015-01-21 15:00:00,4.0,8.0,23.0,400.0,Wanliu
2015-01-21 16:00:00,11.0,27.0,30.0,400.0,Wanliu
2015-01-21 17:00:00,10.0,14.0,35.0,500.0,Wanliu
2015-01-21 18:00:00,12.0,27.0,49.0,500.0,Wanliu
2015-01-21 19:00:00,18.0,35.0,77.0,800.0,Wanliu
2015-01-21 20:00:00,24.0,42.0,80.0,1100.0,Wanliu
2015-01-21 21:00:00,34.0,54.0,86.0,1500.0,Wanliu
2015-01-21 22:00:00,27.0,58.0,88.0,1600.0,Wanliu
2015-01-21 23:00:00,26.0,62.0,88.0,1500.0,Wanliu
2015-01-22 00:00:00,37.0,87.0,90.0,1600.0,Wanliu
2015-01-22 01:00:00,39.0,80.0,91.0,2200.0,Wanliu
2015-01-22 02:00:00,35.0,54.0,89.0,2500.0,Wanliu
2015-01-22 03:00:00,59.0,84.0,90.0,3000.0,Wanliu
2015-01-22 04:00:00,55.0,75.0,87.0,3100.0,Wanliu
2015-01-22 05:00:00,49.0,61.0,85.0,3000.0,Wanliu
2015-01-22 06:00:00,39.0,44.0,80.0,2100.0,Wanliu
2015-01-22 07:00:00,41.0,46.0,79.0,1800.0,Wanliu
2015-01-22 08:00:00,47.0,69.0,81.0,2500.0,Wanliu
2015-01-22 09:00:00,66.0,107.0,89.0,3400.0,Wanliu
2015-01-22 10:00:00,68.0,102.0,85.0,2700.0,Wanliu
2015-01-22 11:00:00,75.0,100.0,86.0,2200.0,Wanliu
2015-01-22 12:00:00,93.0,116.0,92.0,2100.0,Wanliu
2015-01-22 13:00:00,102.0,115.0,102.0,2200.0,Wanliu
2015-01-22 14:00:00,83.0,93.0,106.0,1800.0,Wanliu
2015-01-22 15:00:00,100.0,121.0,110.0,1800.0,Wanliu
2015-01-22 16:00:00,84.0,116.0,91.0,1400.0,Wanliu
2015-01-22 17:00:00,95.0,135.0,95.0,1500.0,Wanliu
2015-01-22 18:00:00,179.0,246.0,121.0,2100.0,Wanliu
2015-01-22 19:00:00,219.0,296.0,133.0,2700.0,Wanliu
2015-01-22 20:00:00,193.0,256.0,122.0,2400.0,Wanliu
2015-01-22 21:00:00,190.0,247.0,116.0,2400.0,Wanliu
2015-01-22 22:00:00,197.0,244.0,119.0,3200.0,Wanliu
2015-01-22 23:00:00,195.0,244.0,129.0,4100.0,Wanliu
2015-01-23 00:00:00,221.0,283.0,143.0,4500.0,Wanliu
2015-01-23 01:00:00,175.0,213.0,129.0,4000.0,Wanliu
2015-01-23 02:00:00,161.0,196.0,125.0,3300.0,Wanliu
2015-01-23 03:00:00,174.0,215.0,128.0,3600.0,Wanliu
2015-01-23 04:00:00,169.0,202.0,123.0,3800.0,Wanliu
2015-01-23 05:00:00,171.0,205.0,121.0,4000.0,Wanliu
2015-01-23 06:00:00,162.0,194.0,116.0,3700.0,Wanliu
2015-01-23 07:00:00,175.0,220.0,119.0,4800.0,Wanliu
2015-01-23 08:00:00,182.0,235.0,119.0,5000.0,Wanliu
2015-01-23 09:00:00,191.0,245.0,123.0,5300.0,Wanliu
2015-01-23 10:00:00,205.0,267.0,132.0,5700.0,Wanliu
2015-01-23 11:00:00,212.0,277.0,136.0,5000.0,Wanliu
2015-01-23 12:00:00,212.0,250.0,135.0,4100.0,Wanliu
2015-01-23 13:00:00,201.0,233.0,132.0,3800.0,Wanliu
2015-01-23 14:00:00,171.0,171.0,124.0,3200.0,Wanliu
2015-01-23 15:00:00,165.0,185.0,129.0,3100.0,Wanliu
2015-01-23 16:00:00,181.0,205.0,142.0,3200.0,Wanliu
2015-01-23 17:00:00,182.0,227.0,150.0,3200.0,Wanliu
2015-01-23 18:00:00,179.0,238.0,154.0,3200.0,Wanliu
2015-01-23 19:00:00,208.0,280.0,157.0,4200.0,Wanliu
2015-01-23 20:00:00,263.0,356.0,148.0,5300.0,Wanliu
2015-01-23 21:00:00,255.0,329.0,148.0,5100.0,Wanliu
2015-01-23 22:00:00,257.0,327.0,154.0,5900.0,Wanliu
2015-01-23 23:00:00,270.0,340.0,159.0,7100.0,Wanliu
2015-01-24 00:00:00,263.0,322.0,157.0,6600.0,Wanliu
2015-01-24 01:00:00,321.0,386.0,165.0,7700.0,Wanliu
2015-01-24 02:00:00,265.0,289.0,146.0,6200.0,Wanliu
2015-01-24 03:00:00,147.0,151.0,114.0,3900.0,Wanliu
2015-01-24 04:00:00,104.0,104.0,99.0,3000.0,Wanliu
2015-01-24 05:00:00,114.0,121.0,100.0,3500.0,Wanliu
2015-01-24 06:00:00,145.0,168.0,109.0,4500.0,Wanliu
2015-01-24 07:00:00,88.0,88.0,95.0,2800.0,Wanliu
2015-01-24 08:00:00,56.0,59.0,91.0,2500.0,Wanliu
2015-01-24 09:00:00,46.0,46.0,86.0,2100.0,Wanliu
2015-01-24 10:00:00,64.0,117.0,80.0,1900.0,Wanliu
2015-01-24 11:00:00,85.0,117.0,76.0,1700.0,Wanliu
2015-01-24 12:00:00,91.0,106.0,75.0,1700.0,Wanliu
2015-01-24 13:00:00,81.0,85.0,70.0,1600.0,Wanliu
2015-01-24 14:00:00,71.0,74.0,66.0,1400.0,Wanliu
2015-01-24 15:00:00,51.0,58.0,63.0,1100.0,Wanliu
2015-01-24 16:00:00,43.0,58.0,66.0,1000.0,Wanliu
2015-01-24 17:00:00,48.0,55.0,71.0,1000.0,Wanliu
2015-01-24 18:00:00,42.0,70.0,72.0,1000.0,Wanliu
2015-01-24 19:00:00,48.0,65.0,76.0,1100.0,Wanliu
2015-01-24 20:00:00,45.0,70.0,79.0,1300.0,Wanliu
2015-01-24 21:00:00,72.0,110.0,86.0,1600.0,Wanliu
2015-01-24 22:00:00,75.0,95.0,84.0,1500.0,Wanliu
2015-01-24 23:00:00,74.0,74.0,78.0,1400.0,Wanliu
2015-01-25 00:00:00,72.0,72.0,72.0,1300.0,Wanliu
2015-01-25 01:00:00,79.0,79.0,71.0,1300.0,Wanliu
2015-01-25 02:00:00,73.0,73.0,64.0,1200.0,Wanliu
2015-01-25 03:00:00,82.0,82.0,64.0,1300.0,Wanliu
2015-01-25 04:00:00,83.0,83.0,65.0,1400.0,Wanliu
2015-01-25 05:00:00,86.0,86.0,72.0,1400.0,Wanliu
2015-01-25 06:00:00,84.0,84.0,66.0,1300.0,Wanliu
2015-01-25 07:00:00,75.0,75.0,66.0,1200.0,Wanliu
2015-01-25 08:00:00,97.0,97.0,66.0,1500.0,Wanliu
2015-01-25 09:00:00,100.0,106.0,65.0,1500.0,Wanliu
2015-01-25 10:00:00,91.0,91.0,60.0,1300.0,Wanliu
2015-01-25 11:00:00,95.0,104.0,60.0,1300.0,Wanliu
2015-01-25 12:00:00,106.0,106.0,60.0,1300.0,Wanliu
2015-01-25 13:00:00,115.0,115.0,63.0,1300.0,Wanliu
2015-01-25 14:00:00,119.0,119.0,70.0,1300.0,Wanliu
2015-01-25 15:00:00,125.0,126.0,77.0,1300.0,Wanliu
2015-01-25 16:00:00,133.0,140.0,82.0,1400.0,Wanliu
2015-01-25 17:00:00,158.0,176.0,91.0,1600.0,Wanliu
2015-01-25 18:00:00,176.0,201.0,92.0,1800.0,Wanliu
2015-01-25 19:00:00,177.0,201.0,86.0,1800.0,Wanliu
2015-01-25 20:00:00,182.0,195.0,82.0,1900.0,Wanliu
2015-01-25 21:00:00,195.0,223.0,84.0,2100.0,Wanliu
2015-01-25 22:00:00,200.0,220.0,86.0,2200.0,Wanliu
2015-01-25 23:00:00,204.0,228.0,84.0,2400.0,Wanliu
2015-01-26 00:00:00,210.0,239.0,84.0,2500.0,Wanliu
2015-01-26 01:00:00,212.0,240.0,82.0,3000.0,Wanliu
2015-01-26 02:00:00,215.0,240.0,80.0,3400.0,Wanliu
2015-01-26 03:00:00,219.0,250.0,88.0,3900.0,Wanliu
2015-01-26 04:00:00,220.0,234.0,87.0,4200.0,Wanliu
2015-01-26 05:00:00,215.0,236.0,90.0,4400.0,Wanliu
2015-01-26 06:00:00,223.0,255.0,92.0,4700.0,Wanliu
2015-01-26 07:00:00,223.0,250.0,87.0,4600.0,Wanliu
2015-01-26 08:00:00,199.0,228.0,86.0,3700.0,Wanliu
2015-01-26 09:00:00,169.0,169.0,93.0,2800.0,Wanliu
2015-01-26 10:00:00,66.0,66.0,65.0,1400.0,Wanliu
2015-01-26 11:00:00,27.0,32.0,44.0,800.0,Wanliu
2015-01-26 12:00:00,14.0,24.0,28.0,500.0,Wanliu
2015-01-26 13:00:00,15.0,34.0,25.0,400.0,Wanliu
2015-01-26 14:00:00,12.0,12.0,23.0,400.0,Wanliu
2015-01-26 15:00:00,8.0,8.0,28.0,400.0,Wanliu
2015-01-26 16:00:00,6.0,6.0,32.0,400.0,Wanliu
2015-01-26 17:00:00,10.0,10.0,26.0,300.0,Wanliu
2015-01-26 18:00:00,7.0,9.0,26.0,300.0,Wanliu
2015-01-26 19:00:00,5.0,7.0,29.0,400.0,Wanliu
2015-01-26 20:00:00,5.0,7.0,29.0,400.0,Wanliu
2015-01-26 21:00:00,8.0,12.0,30.0,400.0,Wanliu
2015-01-26 22:00:00,7.0,11.0,29.0,400.0,Wanliu
2015-01-26 23:00:00,12.0,14.0,26.0,400.0,Wanliu
2015-01-27 00:00:00,8.0,9.0,25.0,300.0,Wanliu
2015-01-27 01:00:00,9.0,9.0,30.0,400.0,Wanliu
2015-01-27 02:00:00,8.0,10.0,27.0,400.0,Wanliu
2015-01-27 03:00:00,12.0,12.0,29.0,500.0,Wanliu
2015-01-27 04:00:00,8.0,8.0,22.0,500.0,Wanliu
2015-01-27 05:00:00,8.0,8.0,34.0,500.0,Wanliu
2015-01-27 06:00:00,8.0,10.0,33.0,500.0,Wanliu
2015-01-27 07:00:00,14.0,14.0,38.0,600.0,Wanliu
2015-01-27 08:00:00,12.0,12.0,41.0,600.0,Wanliu
2015-01-27 09:00:00,14.0,16.0,46.0,600.0,Wanliu
2015-01-27 10:00:00,10.0,10.0,39.0,600.0,Wanliu
2015-01-27 11:00:00,12.0,12.0,34.0,500.0,Wanliu
2015-01-27 12:00:00,7.0,7.0,30.0,500.0,Wanliu
2015-01-27 13:00:00,13.0,13.0,28.0,500.0,Wanliu
2015-01-27 14:00:00,10.0,10.0,28.0,500.0,Wanliu
2015-01-27 15:00:00,12.0,12.0,28.0,500.0,Wanliu
2015-01-27 16:00:00,6.0,11.0,29.0,500.0,Wanliu
2015-01-27 17:00:00,9.0,13.0,32.0,500.0,Wanliu
2015-01-27 18:00:00,12.0,24.0,47.0,600.0,Wanliu
2015-01-27 19:00:00,20.0,36.0,74.0,900.0,Wanliu
2015-01-27 20:00:00,22.0,46.0,76.0,1100.0,Wanliu
2015-01-27 21:00:00,33.0,68.0,84.0,1600.0,Wanliu
2015-01-27 22:00:00,49.0,97.0,90.0,2200.0,Wanliu
2015-01-27 23:00:00,55.0,114.0,91.0,2600.0,Wanliu
2015-01-28 00:00:00,65.0,120.0,91.0,2800.0,Wanliu
2015-01-28 01:00:00,52.0,88.0,87.0,2400.0,Wanliu
2015-01-28 02:00:00,40.0,58.0,80.0,2100.0,Wanliu
2015-01-28 03:00:00,28.0,28.0,68.0,1100.0,Wanliu
2015-01-28 04:00:00,16.0,16.0,58.0,900.0,Wanliu
2015-01-28 05:00:00,15.0,15.0,52.0,800.0,Wanliu
2015-01-28 06:00:00,15.0,15.0,52.0,700.0,Wanliu
2015-01-28 07:00:00,7.0,7.0,46.0,600.0,Wanliu
2015-01-28 08:00:00,6.0,7.0,53.0,600.0,Wanliu
2015-01-28 09:00:00,10.0,18.0,63.0,800.0,Wanliu
2015-01-28 10:00:00,16.0,17.0,58.0,800.0,Wanliu
2015-01-28 11:00:00,19.0,19.0,54.0,800.0,Wanliu
2015-01-28 12:00:00,16.0,16.0,47.0,800.0,Wanliu
2015-01-28 13:00:00,15.0,15.0,46.0,700.0,Wanliu
2015-01-28 14:00:00,19.0,19.0,52.0,700.0,Wanliu
2015-01-28 15:00:00,28.0,30.0,64.0,900.0,Wanliu
2015-01-28 16:00:00,38.0,46.0,74.0,1000.0,Wanliu
2015-01-28 17:00:00,39.0,55.0,81.0,1000.0,Wanliu
2015-01-28 18:00:00,44.0,57.0,82.0,1000.0,Wanliu
2015-01-28 19:00:00,41.0,55.0,75.0,1000.0,Wanliu
2015-01-28 20:00:00,49.0,60.0,70.0,1000.0,Wanliu
2015-01-28 21:00:00,54.0,60.0,76.0,1100.0,Wanliu
2015-01-28 22:00:00,66.0,73.0,82.0,1200.0,Wanliu
2015-01-28 23:00:00,88.0,108.0,93.0,1700.0,Wanliu
2015-01-29 00:00:00,134.0,149.0,92.0,1800.0,Wanliu
2015-01-29 01:00:00,152.0,167.0,91.0,2100.0,Wanliu
2015-01-29 02:00:00,165.0,194.0,89.0,2300.0,Wanliu
2015-01-29 03:00:00,122.0,127.0,74.0,1600.0,Wanliu
2015-01-29 04:00:00,98.0,134.0,62.0,1300.0,Wanliu
2015-01-29 05:00:00,102.0,123.0,68.0,1200.0,Wanliu
2015-01-29 06:00:00,97.0,101.0,58.0,1200.0,Wanliu
2015-01-29 07:00:00,93.0,102.0,63.0,1200.0,Wanliu
2015-01-29 08:00:00,82.0,106.0,68.0,1300.0,Wanliu
2015-01-29 09:00:00,79.0,95.0,65.0,1400.0,Wanliu
2015-01-29 10:00:00,94.0,113.0,65.0,1400.0,Wanliu
2015-01-29 11:00:00,71.0,125.0,65.0,1600.0,Wanliu
2015-01-29 12:00:00,48.0,98.0,61.0,1600.0,Wanliu
2015-01-29 13:00:00,53.0,53.0,38.0,1000.0,Wanliu
2015-01-29 14:00:00,8.0,8.0,17.0,400.0,Wanliu
2015-01-29 15:00:00,11.0,12.0,16.0,300.0,Wanliu
2015-01-29 16:00:00,12.0,13.0,20.0,400.0,Wanliu
2015-01-29 17:00:00,6.0,12.0,23.0,400.0,Wanliu
2015-01-29 18:00:00,6.0,16.0,27.0,400.0,Wanliu
2015-01-29 19:00:00,11.0,18.0,32.0,500.0,Wanliu
2015-01-29 20:00:00,10.0,21.0,30.0,400.0,Wanliu
2015-01-29 21:00:00,6.0,23.0,26.0,400.0,Wanliu
2015-01-29 22:00:00,13.0,17.0,39.0,500.0,Wanliu
2015-01-29 23:00:00,9.0,14.0,43.0,500.0,Wanliu
2015-01-30 00:00:00,11.0,14.0,37.0,500.0,Wanliu
2015-01-30 01:00:00,15.0,15.0,35.0,500.0,Wanliu
2015-01-30 02:00:00,10.0,13.0,42.0,600.0,Wanliu
2015-01-30 03:00:00,21.0,21.0,55.0,800.0,Wanliu
2015-01-30 04:00:00,14.0,16.0,51.0,700.0,Wanliu
2015-01-30 05:00:00,12.0,17.0,39.0,600.0,Wanliu
2015-01-30 06:00:00,8.0,16.0,32.0,600.0,Wanliu
2015-01-30 07:00:00,8.0,17.0,43.0,700.0,Wanliu
2015-01-30 08:00:00,12.0,18.0,48.0,700.0,Wanliu
2015-01-30 09:00:00,15.0,24.0,50.0,700.0,Wanliu
2015-01-30 10:00:00,16.0,26.0,41.0,700.0,Wanliu
2015-01-30 11:00:00,13.0,23.0,33.0,600.0,Wanliu
2015-01-30 12:00:00,7.0,8.0,24.0,400.0,Wanliu
2015-01-30 13:00:00,5.0,5.0,24.0,400.0,Wanliu
2015-01-30 14:00:00,7.0,7.0,20.0,400.0,Wanliu
2015-01-30 15:00:00,8.0,46.0,8.0,200.0,Wanliu
2015-01-30 16:00:00,4.0,17.0,9.0,200.0,Wanliu
2015-01-30 17:00:00,6.0,6.0,16.0,300.0,Wanliu
2015-01-30 18:00:00,8.0,8.0,27.0,400.0,Wanliu
2015-01-30 19:00:00,13.0,29.0,60.0,700.0,Wanliu
2015-01-30 20:00:00,14.0,28.0,52.0,800.0,Wanliu
2015-01-30 21:00:00,19.0,35.0,60.0,800.0,Wanliu
2015-01-30 22:00:00,27.0,36.0,70.0,900.0,Wanliu
2015-01-30 23:00:00,14.0,28.0,64.0,700.0,Wanliu
2015-01-31 00:00:00,15.0,26.0,64.0,700.0,Wanliu
2015-01-31 01:00:00,16.0,18.0,56.0,700.0,Wanliu
2015-01-31 02:00:00,19.0,19.0,53.0,800.0,Wanliu
2015-01-31 03:00:00,15.0,25.0,61.0,1000.0,Wanliu
2015-01-31 04:00:00,14.0,21.0,58.0,900.0,Wanliu
2015-01-31 05:00:00,19.0,30.0,69.0,1100.0,Wanliu
2015-01-31 06:00:00,20.0,21.0,60.0,900.0,Wanliu
2015-01-31 07:00:00,12.0,14.0,61.0,700.0,Wanliu
2015-01-31 08:00:00,13.0,24.0,64.0,900.0,Wanliu
2015-01-31 09:00:00,19.0,37.0,65.0,1100.0,Wanliu
2015-01-31 10:00:00,19.0,19.0,52.0,800.0,Wanliu
2015-01-31 11:00:00,24.0,24.0,54.0,1000.0,Wanliu
2015-01-31 12:00:00,26.0,26.0,53.0,1000.0,Wanliu
2015-01-31 13:00:00,21.0,21.0,46.0,800.0,Wanliu
2015-01-31 14:00:00,13.0,13.0,40.0,600.0,Wanliu
2015-01-31 15:00:00,11.0,11.0,38.0,600.0,Wanliu
