datetime,PM2.5,PM10,NO2,CO,station
2015-01-05 18:00:00,8.0,193.0,15.0,300.0,Wanshouxigong
2015-01-05 19:00:00,6.333333333333333,96.0,19.0,400.0,Wanshouxigong
2015-01-05 20:00:00,4.666666666666666,53.0,18.0,300.0,Wanshouxigong
2015-01-05 21:00:00,3.0,27.0,15.0,300.0,Wanshouxigong
2015-01-05 22:00:00,5.0,17.0,15.0,300.0,Wanshouxigong
2015-01-05 23:00:00,3.0,24.0,21.0,400.0,Wanshouxigong
2015-01-06 00:00:00,4.0,11.0,16.0,400.0,Wanshouxigong
2015-01-06 01:00:00,7.0,7.0,14.0,400.0,Wanshouxigong
2015-01-06 02:00:00,7.0,8.0,17.0,400.0,Wanshouxigong
2015-01-06 03:00:00,5.0,7.0,15.0,300.0,Wanshouxigong
2015-01-06 04:00:00,5.0,6.0,17.0,300.0,Wanshouxigong
2015-01-06 05:00:00,7.0,12.0,35.0,400.0,Wanshouxigong
2015-01-06 06:00:00,9.0,12.0,38.0,500.0,Wanshouxigong
2015-01-06 07:00:00,11.0,13.0,48.0,600.0,Wanshouxigong
2015-01-06 08:00:00,14.0,18.0,57.0,700.0,Wanshouxigong
2015-01-06 09:00:00,15.0,18.0,52.0,700.0,Wanshouxigong
2015-01-06 10:00:00,17.0,17.0,40.0,700.0,Wanshouxigong
2015-01-06 11:00:00,17.0,17.0,35.0,600.0,Wanshouxigong
2015-01-06 12:00:00,11.0,11.0,24.0,500.0,Wanshouxigong
2015-01-06 13:00:00,29.0,30.0,41.0,800.0,Wanshouxigong
2015-01-06 14:00:00,24.0,35.0,30.0,700.0,Wanshouxigong
2015-01-06 15:00:00,29.0,46.0,28.0,800.0,Wanshouxigong
2015-01-06 16:00:00,45.0,70.0,35.0,800.0,Wanshouxigong
2015-01-06 17:00:00,48.0,86.0,46.0,900.0,Wanshouxigong
2015-01-06 18:00:00,60.0,112.0,74.0,1100.0,Wanshouxigong
2015-01-06 19:00:00,70.0,126.0,91.0,1500.0,Wanshouxigong
2015-01-06 20:00:00,104.0,165.0,94.0,1800.0,Wanshouxigong
2015-01-06 21:00:00,117.0,164.0,92.0,1900.0,Wanshouxigong
2015-01-06 22:00:00,117.0,162.0,89.0,1900.0,Wanshouxigong
2015-01-06 23:00:00,118.0,166.0,85.0,1700.0,Wanshouxigong
2015-01-07 00:00:00,129.0,174.0,83.0,1900.0,Wanshouxigong
2015-01-07 01:00:00,133.0,170.0,82.0,2100.0,Wanshouxigong
2015-01-07 02:00:00,118.0,148.0,89.0,2300.0,Wanshouxigong
2015-01-07 03:00:00,106.0,120.0,92.0,2200.0,Wanshouxigong
2015-01-07 04:00:00,75.0,75.0,82.0,1600.0,Wanshouxigong
2015-01-07 05:00:00,29.0,29.0,66.0,900.0,Wanshouxigong
2015-01-07 06:00:00,18.0,18.0,62.0,800.0,Wanshouxigong
2015-01-07 07:00:00,21.0,21.0,68.0,800.0,Wanshouxigong
2015-01-07 08:00:00,19.0,26.0,73.0,1000.0,Wanshouxigong
2015-01-07 09:00:00,21.0,36.0,72.0,1100.0,Wanshouxigong
2015-01-07 10:00:00,26.0,42.0,74.0,1400.0,Wanshouxigong
2015-01-07 11:00:00,39.0,47.0,58.0,1400.0,Wanshouxigong
2015-01-07 12:00:00,52.0,78.0,57.0,1800.0,Wanshouxigong
2015-01-07 13:00:00,67.0,80.0,51.0,1600.0,Wanshouxigong
2015-01-07 14:00:00,56.0,81.0,50.0,1600.0,Wanshouxigong
2015-01-07 15:00:00,68.0,84.0,55.0,1700.0,Wanshouxigong
2015-01-07 16:00:00,75.0,104.0,66.0,2000.0,Wanshouxigong
2015-01-07 17:00:00,75.0,104.0,76.0,2000.0,Wanshouxigong
2015-01-07 18:00:00,74.0,102.0,84.0,2000.0,Wanshouxigong
2015-01-07 19:00:00,66.0,93.0,89.0,2000.0,Wanshouxigong
2015-01-07 20:00:00,77.0,106.0,88.0,2000.0,Wanshouxigong
2015-01-07 21:00:00,100.0,125.0,94.0,2400.0,Wanshouxigong
2015-01-07 22:00:00,122.0,169.0,90.0,2300.0,Wanshouxigong
2015-01-07 23:00:00,103.0,120.0,83.0,2300.0,Wanshouxigong
2015-01-08 00:00:00,98.0,118.0,84.0,3300.0,Wanshouxigong
2015-01-08 01:00:00,82.0,94.0,79.0,2300.0,Wanshouxigong
2015-01-08 02:00:00,90.0,104.0,80.0,2400.0,Wanshouxigong
2015-01-08 03:00:00,99.0,108.0,78.0,1900.0,Wanshouxigong
2015-01-08 04:00:00,114.0,125.0,77.0,2200.0,Wanshouxigong
2015-01-08 05:00:00,120.0,133.0,78.0,2500.0,Wanshouxigong
2015-01-08 06:00:00,140.0,146.0,99.0,4300.0,Wanshouxigong
2015-01-08 07:00:00,158.0,190.0,99.0,4000.0,Wanshouxigong
2015-01-08 08:00:00,163.0,200.0,99.0,4100.0,Wanshouxigong
2015-01-08 09:00:00,156.0,193.0,98.0,3900.0,Wanshouxigong
2015-01-08 10:00:00,136.0,167.0,95.0,3300.0,Wanshouxigong
2015-01-08 11:00:00,112.0,130.0,90.0,2600.0,Wanshouxigong
2015-01-08 12:00:00,107.0,117.0,93.0,2400.0,Wanshouxigong
2015-01-08 13:00:00,143.0,176.0,124.0,3200.0,Wanshouxigong
2015-01-08 14:00:00,186.0,223.0,143.0,3600.0,Wanshouxigong
2015-01-08 15:00:00,159.0,197.0,122.0,2900.0,Wanshouxigong
2015-01-08 16:00:00,181.0,221.0,133.0,3200.0,Wanshouxigong
2015-01-08 17:00:00,208.0,260.0,144.0,3600.0,Wanshouxigong
2015-01-08 18:00:00,205.0,253.0,145.0,4100.0,Wanshouxigong
2015-01-08 19:00:00,202.0,248.0,145.0,4200.0,Wanshouxigong
2015-01-08 20:00:00,220.0,258.0,142.0,4200.0,Wanshouxigong
2015-01-08 21:00:00,226.0,262.0,141.0,4600.0,Wanshouxigong
2015-01-08 22:00:00,240.0,271.0,146.0,5400.0,Wanshouxigong
2015-01-08 23:00:00,242.0,266.0,145.0,5700.0,Wanshouxigong
2015-01-09 00:00:00,262.0,299.0,161.0,6000.0,Wanshouxigong
2015-01-09 01:00:00,272.0,304.0,168.0,6000.0,Wanshouxigong
2015-01-09 02:00:00,225.0,242.0,149.0,5300.0,Wanshouxigong
2015-01-09 03:00:00,139.0,139.0,110.0,2800.0,Wanshouxigong
2015-01-09 04:00:00,62.0,62.0,90.0,1400.0,Wanshouxigong
2015-01-09 05:00:00,40.0,40.0,71.0,1100.0,Wanshouxigong
2015-01-09 06:00:00,24.0,24.0,54.0,900.0,Wanshouxigong
2015-01-09 07:00:00,15.0,15.0,46.0,700.0,Wanshouxigong
2015-01-09 08:00:00,13.0,14.0,59.0,700.0,Wanshouxigong
2015-01-09 09:00:00,13.0,23.0,53.0,700.0,Wanshouxigong
2015-01-09 10:00:00,16.0,32.0,45.0,700.0,Wanshouxigong
2015-01-09 11:00:00,18.0,23.0,33.0,600.0,Wanshouxigong
2015-01-09 12:00:00,13.0,20.0,23.0,500.0,Wanshouxigong
2015-01-09 13:00:00,9.0,14.0,19.0,400.0,Wanshouxigong
2015-01-09 14:00:00,13.0,13.0,19.0,400.0,Wanshouxigong
2015-01-09 15:00:00,11.0,11.0,20.0,400.0,Wanshouxigong
2015-01-09 16:00:00,11.0,13.0,21.0,400.0,Wanshouxigong
2015-01-09 17:00:00,12.0,18.0,36.0,400.0,Wanshouxigong
2015-01-09 18:00:00,24.0,35.0,61.0,700.0,Wanshouxigong
2015-01-09 19:00:00,92.0,132.0,118.0,1700.0,Wanshouxigong
2015-01-09 20:00:00,119.0,143.0,119.0,2200.0,Wanshouxigong
2015-01-09 21:00:00,172.0,214.0,136.0,3100.0,Wanshouxigong
2015-01-09 22:00:00,269.0,310.0,154.0,3600.0,Wanshouxigong
2015-01-09 23:00:00,294.0,334.0,154.0,4000.0,Wanshouxigong
2015-01-10 00:00:00,333.0,366.0,155.0,4100.0,Wanshouxigong
2015-01-10 01:00:00,320.0,342.0,148.0,4100.0,Wanshouxigong
2015-01-10 02:00:00,333.0,350.0,144.0,4400.0,Wanshouxigong
2015-01-10 03:00:00,340.0,357.0,144.0,4500.0,Wanshouxigong
2015-01-10 04:00:00,338.0,351.0,142.0,4800.0,Wanshouxigong
2015-01-10 05:00:00,296.0,302.0,125.0,4700.0,Wanshouxigong
2015-01-10 06:00:00,287.0,298.0,127.0,5200.0,Wanshouxigong
2015-01-10 07:00:00,262.0,280.0,123.0,5300.0,Wanshouxigong
2015-01-10 08:00:00,306.0,332.0,133.0,6200.0,Wanshouxigong
2015-01-10 09:00:00,315.0,334.0,136.0,6500.0,Wanshouxigong
2015-01-10 10:00:00,292.0,313.0,146.0,6800.0,Wanshouxigong
2015-01-10 11:00:00,268.0,300.0,170.0,6900.0,Wanshouxigong
2015-01-10 12:00:00,265.0,284.0,171.0,5800.0,Wanshouxigong
2015-01-10 13:00:00,256.0,327.0,173.0,4700.0,Wanshouxigong
2015-01-10 14:00:00,224.0,236.0,126.0,3000.0,Wanshouxigong
2015-01-10 15:00:00,122.0,122.0,87.0,1800.0,Wanshouxigong
2015-01-10 16:00:00,149.0,161.0,95.0,1900.0,Wanshouxigong
2015-01-10 17:00:00,126.0,138.0,86.0,1600.0,Wanshouxigong
2015-01-10 18:00:00,141.0,172.0,93.0,1800.0,Wanshouxigong
2015-01-10 19:00:00,210.0,240.0,132.0,2800.0,Wanshouxigong
2015-01-10 20:00:00,247.0,275.0,153.0,3600.0,Wanshouxigong
2015-01-10 21:00:00,280.0,291.0,163.0,3600.0,Wanshouxigong
2015-01-10 22:00:00,271.0,282.0,164.0,3800.0,Wanshouxigong
2015-01-10 23:00:00,215.0,215.0,139.0,3000.0,Wanshouxigong
2015-01-11 00:00:00,48.0,48.0,83.0,1300.0,Wanshouxigong
2015-01-11 01:00:00,13.0,36.0,35.0,600.0,Wanshouxigong
2015-01-11 02:00:00,12.0,35.0,29.0,600.0,Wanshouxigong
2015-01-11 03:00:00,6.0,8.0,24.0,500.0,Wanshouxigong
2015-01-11 04:00:00,6.0,6.0,22.0,500.0,Wanshouxigong
2015-01-11 05:00:00,8.0,8.0,22.0,500.0,Wanshouxigong
2015-01-11 06:00:00,7.0,7.0,21.0,400.0,Wanshouxigong
2015-01-11 07:00:00,9.0,9.0,33.0,400.0,Wanshouxigong
2015-01-11 08:00:00,7.0,8.0,46.0,600.0,Wanshouxigong
2015-01-11 09:00:00,12.0,12.0,47.0,500.0,Wanshouxigong
2015-01-11 10:00:00,8.0,8.0,32.0,400.0,Wanshouxigong
2015-01-11 11:00:00,11.0,11.0,33.0,500.0,Wanshouxigong
2015-01-11 12:00:00,16.0,16.0,43.0,600.0,Wanshouxigong
2015-01-11 13:00:00,21.0,23.0,45.0,700.0,Wanshouxigong
2015-01-11 14:00:00,26.0,35.0,34.0,600.0,Wanshouxigong
2015-01-11 15:00:00,26.0,35.0,31.0,600.0,Wanshouxigong
2015-01-11 16:00:00,36.0,52.0,36.0,700.0,Wanshouxigong
2015-01-11 17:00:00,68.0,112.0,57.0,1300.0,Wanshouxigong
2015-01-11 18:00:00,81.0,117.0,74.0,1400.0,Wanshouxigong
2015-01-11 19:00:00,88.0,122.0,90.0,1500.0,Wanshouxigong
2015-01-11 20:00:00,103.0,138.0,100.0,1800.0,Wanshouxigong
2015-01-11 21:00:00,102.0,130.0,94.0,1900.0,Wanshouxigong
2015-01-11 22:00:00,118.0,148.0,92.0,2000.0,Wanshouxigong
2015-01-11 23:00:00,140.0,163.0,93.0,2400.0,Wanshouxigong
2015-01-12 00:00:00,143.0,146.0,85.0,2600.0,Wanshouxigong
2015-01-12 01:00:00,97.0,97.0,75.0,1800.0,Wanshouxigong
2015-01-12 02:00:00,77.0,77.0,70.0,1400.0,Wanshouxigong
2015-01-12 03:00:00,92.0,92.0,71.0,1600.0,Wanshouxigong
2015-01-12 04:00:00,105.0,105.0,68.0,1700.0,Wanshouxigong
2015-01-12 05:00:00,108.0,108.0,68.0,1600.0,Wanshouxigong
2015-01-12 06:00:00,109.0,109.0,67.0,1700.0,Wanshouxigong
2015-01-12 07:00:00,113.0,115.0,75.0,2100.0,Wanshouxigong
2015-01-12 08:00:00,119.0,124.0,76.0,2000.0,Wanshouxigong
2015-01-12 09:00:00,119.0,122.0,74.0,2000.0,Wanshouxigong
2015-01-12 10:00:00,126.0,126.0,75.0,2100.0,Wanshouxigong
2015-01-12 11:00:00,120.0,283.0,79.0,2200.0,Wanshouxigong
2015-01-12 12:00:00,114.0,285.0,87.0,2300.0,Wanshouxigong
2015-01-12 13:00:00,126.0,179.0,66.0,1500.0,Wanshouxigong
2015-01-12 14:00:00,110.0,145.0,57.0,1300.0,Wanshouxigong
2015-01-12 15:00:00,93.0,122.0,54.0,1100.0,Wanshouxigong
2015-01-12 16:00:00,61.0,84.0,47.0,800.0,Wanshouxigong
2015-01-12 17:00:00,62.0,88.0,58.0,900.0,Wanshouxigong
2015-01-12 18:00:00,57.0,94.0,73.0,1000.0,Wanshouxigong
2015-01-12 19:00:00,75.0,109.0,93.0,1300.0,Wanshouxigong
2015-01-12 20:00:00,79.0,110.0,104.0,1400.0,Wanshouxigong
2015-01-12 21:00:00,89.0,114.0,103.0,1600.0,Wanshouxigong
2015-01-12 22:00:00,111.0,136.0,109.0,2200.0,Wanshouxigong
2015-01-12 23:00:00,114.0,139.0,105.0,2300.0,Wanshouxigong
2015-01-13 00:00:00,104.0,125.0,97.0,2800.0,Wanshouxigong
2015-01-13 01:00:00,105.0,121.0,94.0,2700.0,Wanshouxigong
2015-01-13 02:00:00,98.0,111.0,91.0,2700.0,Wanshouxigong
2015-01-13 03:00:00,90.0,108.0,90.0,2900.0,Wanshouxigong
2015-01-13 04:00:00,144.0,177.0,106.0,3800.0,Wanshouxigong
2015-01-13 05:00:00,179.0,224.0,107.0,3900.0,Wanshouxigong
2015-01-13 06:00:00,158.0,204.0,103.0,3500.0,Wanshouxigong
2015-01-13 07:00:00,138.0,174.0,98.0,3200.0,Wanshouxigong
2015-01-13 08:00:00,124.0,157.0,95.0,3000.0,Wanshouxigong
2015-01-13 09:00:00,129.0,159.0,94.0,2900.0,Wanshouxigong
2015-01-13 10:00:00,126.0,143.0,95.0,2700.0,Wanshouxigong
2015-01-13 11:00:00,119.0,137.0,90.0,2300.0,Wanshouxigong
2015-01-13 12:00:00,115.0,138.0,88.0,2200.0,Wanshouxigong
2015-01-13 13:00:00,125.0,143.0,91.0,2100.0,Wanshouxigong
2015-01-13 14:00:00,131.0,149.0,99.0,2000.0,Wanshouxigong
2015-01-13 15:00:00,158.0,177.0,111.0,2100.0,Wanshouxigong
2015-01-13 16:00:00,167.0,190.0,115.0,2200.0,Wanshouxigong
2015-01-13 17:00:00,172.0,196.0,124.0,2200.0,Wanshouxigong
2015-01-13 18:00:00,204.0,234.0,130.0,2500.0,Wanshouxigong
2015-01-13 19:00:00,208.0,224.0,129.0,2500.0,Wanshouxigong
2015-01-13 20:00:00,220.0,228.0,130.0,2800.0,Wanshouxigong
2015-01-13 21:00:00,234.0,246.0,133.0,3000.0,Wanshouxigong
2015-01-13 22:00:00,254.0,264.0,137.0,3700.0,Wanshouxigong
2015-01-13 23:00:00,262.0,269.0,139.0,3800.0,Wanshouxigong
2015-01-14 00:00:00,259.0,270.0,136.0,4000.0,Wanshouxigong
2015-01-14 01:00:00,269.0,294.0,136.0,4500.0,Wanshouxigong
2015-01-14 02:00:00,281.0,302.0,134.0,4600.0,Wanshouxigong
2015-01-14 03:00:00,282.0,307.0,128.0,4400.0,Wanshouxigong
2015-01-14 04:00:00,258.0,270.0,125.0,3700.0,Wanshouxigong
2015-01-14 05:00:00,196.0,196.0,104.0,2900.0,Wanshouxigong
2015-01-14 06:00:00,189.0,193.0,108.0,2900.0,Wanshouxigong
2015-01-14 07:00:00,170.0,174.0,104.0,2500.0,Wanshouxigong
2015-01-14 08:00:00,175.0,175.0,100.0,2300.0,Wanshouxigong
2015-01-14 09:00:00,170.0,175.0,96.0,2300.0,Wanshouxigong
2015-01-14 10:00:00,174.0,186.0,96.0,2500.0,Wanshouxigong
2015-01-14 11:00:00,185.0,207.0,101.0,2400.0,Wanshouxigong
2015-01-14 12:00:00,215.0,227.0,116.0,2900.0,Wanshouxigong
2015-01-14 13:00:00,238.0,243.0,117.0,2700.0,Wanshouxigong
2015-01-14 14:00:00,245.0,255.0,123.0,3000.0,Wanshouxigong
2015-01-14 15:00:00,238.0,238.0,115.0,2700.0,Wanshouxigong
2015-01-14 16:00:00,260.0,260.0,122.0,2800.0,Wanshouxigong
2015-01-14 17:00:00,262.0,264.0,126.0,2900.0,Wanshouxigong
2015-01-14 18:00:00,248.0,248.0,125.0,2700.0,Wanshouxigong
2015-01-14 19:00:00,244.0,253.0,126.0,3100.0,Wanshouxigong
2015-01-14 20:00:00,289.0,296.0,134.0,3900.0,Wanshouxigong
2015-01-14 21:00:00,272.0,272.0,129.0,3300.0,Wanshouxigong
2015-01-14 22:00:00,255.0,255.0,122.0,3200.0,Wanshouxigong
2015-01-14 23:00:00,259.0,259.0,122.0,3500.0,Wanshouxigong
2015-01-15 00:00:00,278.0,278.0,127.0,4100.0,Wanshouxigong
2015-01-15 01:00:00,275.0,275.0,120.0,4500.0,Wanshouxigong
2015-01-15 02:00:00,279.0,279.0,122.0,5100.0,Wanshouxigong
2015-01-15 03:00:00,259.0,259.0,116.0,4900.0,Wanshouxigong
2015-01-15 04:00:00,255.0,255.0,115.0,5200.0,Wanshouxigong
2015-01-15 05:00:00,267.0,267.0,113.0,5600.0,Wanshouxigong
2015-01-15 06:00:00,257.0,257.0,114.0,6600.0,Wanshouxigong
2015-01-15 07:00:00,260.0,260.0,111.0,6300.0,Wanshouxigong
2015-01-15 08:00:00,277.0,277.0,127.0,6900.0,Wanshouxigong
2015-01-15 09:00:00,277.0,277.0,135.0,6200.0,Wanshouxigong
2015-01-15 10:00:00,318.0,324.0,153.0,6500.0,Wanshouxigong
2015-01-15 11:00:00,359.0,385.0,165.0,7700.0,Wanshouxigong
2015-01-15 12:00:00,422.0,456.0,181.0,7200.0,Wanshouxigong
2015-01-15 13:00:00,493.0,507.0,191.0,6800.0,Wanshouxigong
2015-01-15 14:00:00,464.0,466.0,185.0,5700.0,Wanshouxigong
2015-01-15 15:00:00,456.0,456.0,168.0,5100.0,Wanshouxigong
2015-01-15 16:00:00,456.0,459.0,163.0,5300.0,Wanshouxigong
2015-01-15 17:00:00,384.0,384.0,137.0,4300.0,Wanshouxigong
2015-01-15 18:00:00,448.0,452.0,146.0,5000.0,Wanshouxigong
2015-01-15 19:00:00,440.0,446.0,138.0,5000.0,Wanshouxigong
2015-01-15 20:00:00,428.0,428.0,127.0,5000.0,Wanshouxigong
2015-01-15 21:00:00,452.0,452.0,126.0,5900.0,Wanshouxigong
2015-01-15 22:00:00,478.0,478.0,124.0,6300.0,Wanshouxigong
2015-01-15 23:00:00,470.0,479.0,122.0,5900.0,Wanshouxigong
2015-01-16 00:00:00,485.0,494.0,126.0,5700.0,Wanshouxigong
2015-01-16 01:00:00,485.0,502.0,125.0,5600.0,Wanshouxigong
2015-01-16 02:00:00,479.0,502.0,125.0,5700.0,Wanshouxigong
2015-01-16 03:00:00,457.0,465.0,119.0,5300.0,Wanshouxigong
2015-01-16 04:00:00,402.0,421.0,114.0,5000.0,Wanshouxigong
2015-01-16 05:00:00,87.0,87.0,52.0,1100.0,Wanshouxigong
2015-01-16 06:00:00,14.0,14.0,17.0,400.0,Wanshouxigong
2015-01-16 07:00:00,7.0,7.0,22.0,400.0,Wanshouxigong
2015-01-16 08:00:00,9.0,9.0,33.0,500.0,Wanshouxigong
2015-01-16 09:00:00,12.0,12.0,31.0,500.0,Wanshouxigong
2015-01-16 10:00:00,8.0,11.0,24.0,400.0,Wanshouxigong
2015-01-16 11:00:00,13.0,31.0,17.0,400.0,Wanshouxigong
2015-01-16 12:00:00,15.0,74.0,12.0,400.0,Wanshouxigong
2015-01-16 13:00:00,12.0,23.0,11.0,300.0,Wanshouxigong
2015-01-16 14:00:00,12.0,18.0,11.0,300.0,Wanshouxigong
2015-01-16 15:00:00,8.0,11.0,12.0,300.0,Wanshouxigong
2015-01-16 16:00:00,13.0,14.0,13.0,300.0,Wanshouxigong
2015-01-16 17:00:00,8.0,8.0,16.0,300.0,Wanshouxigong
2015-01-16 18:00:00,7.0,7.0,25.0,300.0,Wanshouxigong
2015-01-16 19:00:00,10.0,10.0,36.0,400.0,Wanshouxigong
2015-01-16 20:00:00,5.0,5.0,27.0,400.0,Wanshouxigong
2015-01-16 21:00:00,11.0,11.0,31.0,400.0,Wanshouxigong
2015-01-16 22:00:00,11.0,11.0,37.0,400.0,Wanshouxigong
2015-01-16 23:00:00,13.0,13.0,39.0,400.0,Wanshouxigong
2015-01-17 00:00:00,18.0,18.0,35.0,500.0,Wanshouxigong
2015-01-17 01:00:00,16.0,16.0,44.0,600.0,Wanshouxigong
2015-01-17 02:00:00,16.0,16.0,39.0,500.0,Wanshouxigong
2015-01-17 03:00:00,17.0,17.0,41.0,500.0,Wanshouxigong
2015-01-17 04:00:00,18.0,18.0,42.0,500.0,Wanshouxigong
2015-01-17 05:00:00,13.0,13.0,50.0,500.0,Wanshouxigong
2015-01-17 06:00:00,12.0,12.0,45.0,400.0,Wanshouxigong
2015-01-17 07:00:00,17.0,17.0,52.0,500.0,Wanshouxigong
2015-01-17 08:00:00,11.0,11.0,61.0,500.0,Wanshouxigong
2015-01-17 09:00:00,13.0,13.0,57.0,500.0,Wanshouxigong
2015-01-17 10:00:00,20.0,20.0,68.0,1100.0,Wanshouxigong
2015-01-17 11:00:00,40.0,52.0,65.0,1400.0,Wanshouxigong
2015-01-17 12:00:00,78.0,93.0,60.0,1400.0,Wanshouxigong
2015-01-17 13:00:00,85.0,94.0,52.0,1300.0,Wanshouxigong
2015-01-17 14:00:00,95.0,108.0,52.0,1300.0,Wanshouxigong
2015-01-17 15:00:00,102.0,115.0,51.0,1300.0,Wanshouxigong
2015-01-17 16:00:00,121.0,135.0,61.0,1500.0,Wanshouxigong
2015-01-17 17:00:00,130.0,155.0,74.0,1600.0,Wanshouxigong
2015-01-17 18:00:00,126.0,147.0,92.0,1700.0,Wanshouxigong
2015-01-17 19:00:00,137.0,166.0,112.0,2000.0,Wanshouxigong
2015-01-17 20:00:00,162.0,187.0,118.0,2300.0,Wanshouxigong
2015-01-17 21:00:00,163.0,188.0,114.0,2200.0,Wanshouxigong
2015-01-17 22:00:00,115.0,130.0,96.0,1700.0,Wanshouxigong
2015-01-17 23:00:00,110.0,124.0,89.0,1600.0,Wanshouxigong
2015-01-18 00:00:00,110.0,124.0,89.0,1600.0,Wanshouxigong
2015-01-18 01:00:00,157.0,178.0,106.0,2800.0,Wanshouxigong
2015-01-18 02:00:00,153.8,170.0,112.8,3200.0,Wanshouxigong
2015-01-18 03:00:00,148.0,163.0,108.0,2900.0,Wanshouxigong
2015-01-18 04:00:00,126.0,134.0,101.0,2300.0,Wanshouxigong
2015-01-18 05:00:00,122.0,133.0,96.0,2300.0,Wanshouxigong
2015-01-18 06:00:00,118.0,130.0,100.0,2400.0,Wanshouxigong
2015-01-18 07:00:00,118.0,130.0,100.0,2400.0,Wanshouxigong
2015-01-18 08:00:00,119.0,133.0,101.0,2600.0,Wanshouxigong
2015-01-18 09:00:00,126.0,139.0,106.0,3100.0,Wanshouxigong
2015-01-18 10:00:00,128.0,154.0,110.0,3000.0,Wanshouxigong
2015-01-18 11:00:00,152.0,182.0,112.0,2900.0,Wanshouxigong
2015-01-18 12:00:00,168.0,204.0,124.0,3100.0,Wanshouxigong
2015-01-18 13:00:00,100.0,119.0,67.0,1500.0,Wanshouxigong
2015-01-18 14:00:00,33.0,72.0,18.0,600.0,Wanshouxigong
2015-01-18 15:00:00,11.0,64.0,12.0,300.0,Wanshouxigong
2015-01-18 16:00:00,12.0,109.0,10.0,300.0,Wanshouxigong
2015-01-18 17:00:00,6.0,81.0,13.0,300.0,Wanshouxigong
2015-01-18 18:00:00,11.0,94.0,22.0,400.0,Wanshouxigong
2015-01-18 19:00:00,13.0,138.0,16.0,400.0,Wanshouxigong
2015-01-18 20:00:00,12.0,109.0,18.0,400.0,Wanshouxigong
2015-01-18 21:00:00,10.0,61.0,17.0,300.0,Wanshouxigong
2015-01-18 22:00:00,13.0,64.0,17.0,400.0,Wanshouxigong
2015-01-18 23:00:00,8.0,48.0,19.0,400.0,Wanshouxigong
2015-01-19 00:00:00,7.0,54.0,15.0,300.0,Wanshouxigong
2015-01-19 01:00:00,7.0,45.0,12.0,300.0,Wanshouxigong
2015-01-19 02:00:00,7.0,31.0,18.0,400.0,Wanshouxigong
2015-01-19 03:00:00,10.0,25.0,29.0,500.0,Wanshouxigong
2015-01-19 04:00:00,5.0,14.0,41.0,500.0,Wanshouxigong
2015-01-19 05:00:00,8.0,16.0,40.0,600.0,Wanshouxigong
2015-01-19 06:00:00,14.0,50.0,71.0,1000.0,Wanshouxigong
2015-01-19 07:00:00,21.0,68.0,80.0,1500.0,Wanshouxigong
2015-01-19 08:00:00,31.0,83.0,89.0,2200.0,Wanshouxigong
2015-01-19 09:00:00,32.0,70.0,87.0,2000.0,Wanshouxigong
2015-01-19 10:00:00,45.0,94.0,94.0,2200.0,Wanshouxigong
2015-01-19 11:00:00,49.0,97.0,75.0,1600.0,Wanshouxigong
2015-01-19 12:00:00,47.0,105.0,65.0,1500.0,Wanshouxigong
2015-01-19 13:00:00,61.0,121.0,62.0,1700.0,Wanshouxigong
2015-01-19 14:00:00,42.0,84.0,45.0,1300.0,Wanshouxigong
2015-01-19 15:00:00,48.0,82.0,38.0,1100.0,Wanshouxigong
2015-01-19 16:00:00,66.0,102.0,48.0,1500.0,Wanshouxigong
2015-01-19 17:00:00,64.0,102.0,57.0,1500.0,Wanshouxigong
2015-01-19 18:00:00,51.0,101.0,76.0,1300.0,Wanshouxigong
2015-01-19 19:00:00,79.0,130.0,105.0,2100.0,Wanshouxigong
2015-01-19 20:00:00,110.0,167.0,107.0,2700.0,Wanshouxigong
2015-01-19 21:00:00,118.0,170.0,102.0,2600.0,Wanshouxigong
2015-01-19 22:00:00,99.0,153.0,96.0,2400.0,Wanshouxigong
2015-01-19 23:00:00,72.0,113.0,88.0,2700.0,Wanshouxigong
2015-01-20 00:00:00,66.0,102.0,86.0,2100.0,Wanshouxigong
2015-01-20 01:00:00,58.0,85.0,82.0,1800.0,Wanshouxigong
2015-01-20 02:00:00,74.0,101.0,82.0,2100.0,Wanshouxigong
2015-01-20 03:00:00,79.0,108.0,78.0,2100.0,Wanshouxigong
2015-01-20 04:00:00,76.0,102.0,78.0,2100.0,Wanshouxigong
2015-01-20 05:00:00,79.0,105.0,78.0,2500.0,Wanshouxigong
2015-01-20 06:00:00,78.0,107.0,84.0,2400.0,Wanshouxigong
2015-01-20 07:00:00,80.0,105.0,86.0,2500.0,Wanshouxigong
2015-01-20 08:00:00,76.0,103.0,86.0,2400.0,Wanshouxigong
2015-01-20 09:00:00,74.0,106.0,82.0,2300.0,Wanshouxigong
2015-01-20 10:00:00,60.0,98.0,74.0,2100.0,Wanshouxigong
2015-01-20 11:00:00,73.0,105.0,71.0,2000.0,Wanshouxigong
2015-01-20 12:00:00,76.0,98.0,64.0,1800.0,Wanshouxigong
2015-01-20 13:00:00,88.0,108.0,69.0,1800.0,Wanshouxigong
2015-01-20 14:00:00,89.0,107.0,64.0,1600.0,Wanshouxigong
2015-01-20 15:00:00,88.0,110.0,66.0,1600.0,Wanshouxigong
2015-01-20 16:00:00,93.0,115.0,73.0,1700.0,Wanshouxigong
2015-01-20 17:00:00,96.0,123.0,88.0,1700.0,Wanshouxigong
